X,Y,id,
-1573393.49610845,-394973.001256237,1
-1573624.74222128,-394497.841448873,1
-1574305.04291056,-393886.430459051,1
-1574929.24884858,-393529.438375037,1
-1575005.37348063,-393050.719202727,1
-1574273.57541847,-391844.8034179,1
-1573665.42573892,-391312.707310366,1
-1572882.68443743,-390623.503807409,1
-1572862.03565982,-389923.137666673,1
-1573323.1632665,-389477.113157139,1
-1573947.03229968,-389165.376917243,1
-1574414.82891935,-388905.323135995,1
-1574882.29141209,-388125.556106637,1
-1574830.47179732,-387553.845069168,1
-1574830.57405419,-386981.902528989,1
-1574726.69366831,-386670.224869639,1
-1575298.08867895,-386254.102597902,1
-1575558.392898,-385942.29553632,1
-1575558.40631142,-385318.560607245,1
-1575714.3439275,-384850.846405131,1
-1576285.95599071,-384174.954141029,1
-1577689.59632777,-383395.304974062,1
-1578365.19338849,-382615.634730097,1
-1579041.13437104,-381835.943257441,1
-1580184.77600001,-381472.014749664,1
-1580733.86343623,-382071.267926832,1
-1580699.88272373,-380924.618876907,1
-1581699.99595512,-379800.290609705,1
-1582075.16863276,-379800.362489894,1
-1583324.97416128,-378050.446847029,1
-1584449.67223578,-377674.995556972,1
-1584575.36093621,-376550.070452853,1
-1585574.95803761,-375175.737778229,1
-1585950.04569359,-373924.925302355,1
-1585200.28228802,-371425.384081026,1
-1586699.51439546,-368425.209343026,1
-1585450.1253027,-365549.71969067,1
-1587075.08741954,-363549.928305104,1
-1587074.70348295,-362425.453403716,1
-1587950.05077693,-361425.069542315,1
-1587200.09353049,-361674.986024348,1
-1587450.41351519,-361049.896322596,1
-1586450.2794779,-359175.135623513,1
-1585951.32042056,-356424.782896972,1
-1585574.40131113,-356049.977053652,1
-1585200.33362989,-354424.858187656,1
-1586449.0401336,-352299.529573221,1
-1588074.77691701,-350674.690739266,1
-1589075.07361336,-348925.475387622,1
-1588824.65345729,-348549.386189995,1
-1588450.22183018,-348549.716173962,1
-1588200.16589013,-348800.755889153,1
-1587449.86867203,-348799.946263788,1
-1587323.98283021,-348174.982358208,1
-1586575.36623073,-348174.637136824,1
-1586575.14086433,-347550.179786419,1
-1586699.38205757,-347049.566239584,1
-1587950.00119618,-345799.936914353,1
-1588199.69595476,-343800.132930755,1
-1588699.75314586,-343050.09290698,1
-1588575.21985194,-339675.397473855,1
-1590075.26406914,-338049.976329367,1
-1590950.03984644,-337674.465032063,1
-1591824.74833286,-334675.166838211,1
-1592574.68744365,-334174.779340481,1
-1592240.05684873,-332780.196875646,1
-1592240.19525545,-330079.743104692,1
-1592689.62924866,-329629.698294892,1
-1593589.52315796,-329630.065924375,1
-1594039.67450326,-329179.602062421,1
-1594910.69326361,-330224.416512449,1
-1596171.59089982,-330339.329691346,1
-1595807.86149327,-331302.440039614,1
-1596487.60726931,-332120.459650239,1
-1599101.41762823,-330517.337715595,1
-1601925.1519339,-328273.151648186,1
-1602924.48207648,-328419.893537179,1
-1604395.23300257,-327646.150256492,1
-1610153.61099251,-327128.529305416,1
-1616967.28898907,-326160.632617199,1
-1624164.05199209,-326627.307911865,1
-1626561.93500225,-326393.561136583,1
-1628654.71401019,-326031.90983928,1
-1632580.47967985,-324290.360259634,1
-1631702.17516475,-321721.920968954,1
-1638252.86507864,-323160.762243775,1
-1637879.58094311,-328275.534965508,1
-1635802.98997364,-330566.70156006,1
-1636340.2228989,-331429.815978261,1
-1636332.94255311,-333088.469150053,1
-1636763.76107141,-333708.364128377,1
-1639070.53008285,-333736.368413237,1
-1640315.50976478,-332035.164597523,1
-1641370.07903354,-332225.793857417,1
-1642022.17880461,-333554.559524676,1
-1642657.21258092,-334395.232751348,1
-1642571.23412039,-336459.059167955,1
-1642379.83323891,-337234.895087416,1
-1642888.84445939,-338908.761804584,1
-1643927.99798286,-339122.557492774,1
-1644575.21598075,-340800.252026199,1
-1644949.89260057,-341049.68892841,1
-1645944.93264597,-342120.957755209,1
-1646140.37782073,-343093.542722296,1
-1645980.39487788,-343703.195683197,1
-1647787.7320099,-344823.023673073,1
-1647157.09297871,-348577.502814718,1
-1646132.33426747,-351059.074209824,1
-1646725.97962322,-351118.507769345,1
-1646844.44070894,-350821.668334623,1
-1647141.49247286,-350049.754960921,1
-1647616.4186149,-349693.483243976,1
-1648091.51958871,-349693.639558613,1
-1649696.56128833,-351906.693734903,1
-1650372.30955852,-353226.775645404,1
-1650371.00416628,-354126.599379946,1
-1650530.08491762,-354635.277396905,1
-1651070.26118224,-355538.755559868,1
-1653240.12934689,-358181.451267767,1
-1653146.04359165,-359227.789694,1
-1653299.50454277,-360414.953246463,1
-1654265.51211252,-361448.931191944,1
-1654503.19545047,-362576.899540397,1
-1654978.64286263,-361864.742394422,1
-1655215.46583297,-361330.204369472,1
-1655749.95098855,-360736.441088964,1
-1656224.74581313,-360439.567391799,1
-1656700.35175296,-360261.661866611,1
-1657709.46129237,-359964.687408679,1
-1658184.32899404,-359964.683788511,1
-1658540.19328493,-360083.331054036,1
-1658659.63296274,-360439.767440855,1
-1658540.72987339,-360796.016904619,1
-1659434.53942242,-360580.092096662,1
-1662810.5912551,-358087.801787741,1
-1664057.86410624,-357422.503235012,1
-1664755.65328182,-356937.318983288,1
-1665348.00534295,-356628.519138571,1
-1665547.33155462,-354918.245680388,1
-1666347.19341793,-354198.024124279,1
-1667824.75500706,-352799.989281199,1
-1668302.0148117,-352499.882319225,1
-1668642.42163445,-352401.477614106,1
-1669092.57640821,-352401.823426911,1
-1669992.86914633,-351952.704463193,1
-1671343.2473161,-351953.733731026,1
-1672243.30819931,-351504.279895934,1
-1673143.38691441,-351505.5098646,1
-1673552.81693567,-351915.325991436,1
-1674043.04256907,-351956.135956971,1
-1675579.54324778,-352661.974330074,1
-1675876.86097562,-352068.356881342,1
-1675698.41715209,-351533.951826935,1
-1675282.77080183,-350702.723416515,1
-1675461.45812701,-349753.075768583,1
-1675401.85078675,-349456.142552796,1
-1674808.52968324,-349159.249724553,1
-1674748.82121466,-348862.453643699,1
-1675342.24292418,-348446.784900963,1
-1675639.40850471,-348567.81118847,1
-1675698.29275078,-348981.079208154,1
-1675817.69875103,-349396.881598741,1
-1677075.36187841,-348811.321270114,1
-1678147.0147134,-349210.989653709,1
-1679200.55095251,-348925.255100771,1
-1679825.20997377,-348174.986543155,1
-1679825.353987,-347174.779738372,1
-1680200.25062758,-347049.771095553,1
-1680324.84178289,-346425.12965933,1
-1680948.75350113,-346299.886267114,1
-1681324.59719853,-346424.926117383,1
-1681949.70290264,-345925.260976072,1
-1681949.81486766,-345425.754123334,1
-1682888.62833352,-344633.769365509,1
-1683058.48922015,-342619.347948677,1
-1684242.60697674,-341481.119298365,1
-1686494.1657233,-340581.785274744,1
-1687484.1768074,-339877.228634394,1
-1688384.87332055,-339427.975797625,1
-1689285.30078219,-339429.261325285,1
-1690475.85973704,-339552.901707007,1
-1692345.67376601,-340137.950459948,1
-1693695.73136116,-340138.996807391,1
-1694145.11068372,-340589.738690508,1
-1695309.44533464,-340803.747428407,1
-1696368.40861661,-341855.301189525,1
-1697743.62107824,-341945.457763516,1
-1698497.73828227,-343457.29495355,1
-1698873.07042686,-343582.16952494,1
-1701791.01423018,-344201.152136307,1
-1703785.01317393,-346803.175822282,1
-1705164.69247913,-347592.05764269,1
-1706819.17280259,-348876.117116888,1
-1708075.18367479,-349049.780091522,1
-1708575.19698478,-349049.571443225,1
-1709199.8812851,-349675.112594897,1
-1709574.91028828,-349674.994639196,1
-1710074.83955438,-349299.955479264,1
-1710450.14413425,-349425.01710036,1
-1710825.19222087,-349424.744851615,1
-1711075.33278167,-349174.887475338,1
-1711950.10351269,-349175.788523323,1
-1712325.07204131,-349425.168560038,1
-1712699.69853289,-349300.173159919,1
-1713075.33511881,-349799.727830191,1
-1713074.58613429,-351425.2036519,1
-1713699.89322886,-352549.485256227,1
-1713699.49569731,-353175.471338208,1
-1712575.44009812,-356424.61743343,1
-1711700.29839767,-357675.223507515,1
-1711825.00981208,-359049.891546888,1
-1711200.19901345,-360175.05510676,1
-1712076.34336163,-361174.71949604,1
-1712075.01033822,-361925.065963204,1
-1712450.57010069,-362549.532467454,1
-1712824.73754111,-362674.502640347,1
-1713325.06342001,-363800.795678992,1
-1713699.95292985,-363800.26927279,1
-1713950.46111338,-364299.967095835,1
-1714449.7778926,-364425.185379929,1
-1715199.98954651,-365425.001067901,1
-1714700.11394625,-367799.701824364,1
-1713699.72216546,-369674.674922254,1
-1713699.97546659,-372924.797167422,1
-1714324.93217919,-374175.089467512,1
-1714699.68924197,-374549.680655014,1
-1715199.7424393,-374675.181317317,1
-1715825.57233814,-375174.803749932,1
-1716200.92050448,-375925.479691647,1
-1713450.30623747,-381924.796636101,1
-1713075.23475634,-386799.766160916,1
-1713949.83619425,-389424.425638987,1
-1714560.27042596,-391263.372578831,1
-1716414.0923182,-393152.569191765,1
-1717313.77124592,-393152.6351336,1
-1717763.36399835,-393604.143666947,1
-1719113.60375717,-393605.152497643,1
-1720013.2436433,-394056.036636508,1
-1723163.45448903,-394059.123650128,1
-1724062.34908901,-394510.1374684,1
-1726313.06457545,-394512.345710884,1
-1726763.55573705,-394061.773911736,1
-1728563.41626553,-394063.773111306,1
-1729014.23017138,-393614.373648672,1
-1730364.3494534,-393615.408938603,1
-1730814.2504106,-393165.121883416,1
-1733064.39300821,-393167.632115422,1
-1733963.97825598,-393618.380875015,1
-1734413.69140663,-394069.21910003,1
-1736213.57071924,-394070.704840994,1
-1738012.72726291,-394972.611452533,1
-1738402.4068213,-395904.990699034,1
-1738291.26211211,-398063.635287283,1
-1739638.52084139,-400765.956978558,1
-1740087.85373217,-400766.014933725,1
-1740987.00437704,-401667.449539912,1
-1746387.20252797,-401672.263381019,1
-1747798.34652007,-402355.699684119,1
-1749061.29291381,-401012.162988292,1
-1749148.43397738,-400183.08512952,1
-1749700.69063367,-399800.133177753,1
-1749199.72064151,-398799.54821594,1
-1749825.27019672,-397800.094091595,1
-1749825.46124405,-396924.929698886,1
-1750700.10462282,-396175.336948633,1
-1751200.09265081,-394175.048246413,1
-1750950.11411371,-392800.09777464,1
-1751324.98147407,-391799.745937525,1
-1751074.18228741,-390424.654232104,1
-1751324.91364646,-387799.441973219,1
-1750950.6816685,-386425.36604085,1
-1751324.90614834,-383549.81139198,1
-1752200.27479021,-381300.061933492,1
-1752200.38165923,-380049.104108116,1
-1751823.72899945,-379300.188036163,1
-1752200.00391342,-377550.122208167,1
-1751825.30779129,-376924.589473175,1
-1751825.12600735,-374300.15463818,1
-1751449.64469486,-373799.522888764,1
-1751824.73168982,-371675.330831686,1
-1751450.3644539,-371174.779449589,1
-1751449.88400404,-370049.932528322,1
-1750825.29752711,-369300.385757865,1
-1750949.61518729,-368300.022580854,1
-1749450.01129103,-366675.075754853,1
-1749075.10876474,-366675.274656845,1
-1748949.97304961,-365300.409841158,1
-1747699.18926633,-363550.117734475,1
-1747699.74208755,-362799.58937707,1
-1748700.73072168,-361050.141238336,1
-1748951.09879116,-359550.035312724,1
-1749336.29954684,-358370.344142973,1
-1749604.55706014,-357433.458541662,1
-1750480.22728222,-356308.120347885,1
-1750776.63147845,-354887.215835206,1
-1751689.38928011,-353332.082977924,1
-1756239.55538154,-353406.569065778,1
-1755969.85981706,-352652.25997231,1
-1754804.49460164,-351744.958251836,1
-1756380.97173216,-352578.526621233,1
-1756477.52825168,-352269.203910624,1
-1756875.47794648,-352279.903078579,1
-1757111.69833915,-352602.540789534,1
-1757434.13865963,-353204.062602162,1
-1757967.38017708,-354072.853857337,1
-1758313.65314353,-354716.872639627,1
-1758643.16245054,-354779.020629479,1
-1759543.1810819,-355678.485146386,1
-1760063.27515189,-356357.816609953,1
-1760442.82753722,-357029.720813001,1
-1760742.07507344,-357690.803594624,1
-1761509.9599681,-358424.162692319,1
-1762365.44117164,-358635.426018602,1
-1763357.96388884,-359455.349165924,1
-1763913.3943716,-359657.803476042,1
-1764636.26722822,-360426.613817373,1
-1765156.51224562,-361255.823912872,1
-1765475.78862569,-362348.260768561,1
-1766118.67967994,-364476.513006241,1
-1767654.02386291,-364962.200893408,1
-1768695.33578341,-365967.431080846,1
-1769144.99025608,-365709.916567901,1
-1769595.17386924,-366159.754318376,1
-1770494.82490136,-366161.032662178,1
-1770944.92740264,-366611.183294257,1
-1772676.22831374,-366859.670891655,1
-1774544.35191038,-366613.17131071,1
-1775206.83951253,-366834.35990441,1
-1776213.48827538,-366516.850274595,1
-1776795.63313026,-365713.778383937,1
-1777245.39639194,-365714.587945948,1
-1777695.43694692,-365829.712511553,1
-1778904.68261143,-366231.555125579,1
-1779768.70877433,-366850.085689052,1
-1780668.25249444,-367300.491098642,1
-1781629.52411485,-367796.336940598,1
-1782422.33964506,-368005.37890311,1
-1783146.31144837,-368349.318353031,1
-1783631.08765228,-368560.584040008,1
-1785232.45777248,-369593.801931036,1
-1785820.06616306,-370068.994860614,1
-1786075.14427348,-372425.279793512,1
-1786699.5336263,-373425.454504968,1
-1787074.87588262,-373424.428228062,1
-1787450.1689734,-373799.952265056,1
-1787824.54038143,-375425.01622389,1
-1786699.91558135,-378800.141898156,1
-1785075.0393661,-380300.020048632,1
-1784700.05639057,-384549.990886767,1
-1783825.10838722,-385800.362115724,1
-1783575.12018822,-387050.185085247,1
-1782574.86108068,-388174.464283044,1
-1782324.68084992,-390675.207694409,1
-1780700.39349259,-392299.738717166,1
-1780075.29421801,-393550.076096722,1
-1779449.97182427,-398425.176340962,1
-1779575.40936666,-401424.530186867,1
-1779074.60951912,-402175.019619918,1
-1779074.89413557,-402925.152751035,1
-1779699.75798645,-404174.981757919,1
-1780199.82619163,-407424.612431642,1
-1780824.77680304,-407925.015315302,1
-1781200.66199951,-407674.635091074,1
-1781699.74074389,-407799.848139829,1
-1782199.74910897,-408175.03491321,1
-1782574.81705186,-408424.818145999,1
-1783324.64287494,-409050.516856027,1
-1783825.18376248,-410299.612352278,1
-1784200.11402105,-410424.87403987,1
-1784700.24941067,-410424.821012964,1
-1785200.15645798,-410674.940229217,1
-1785450.07021489,-410924.688413217,1
-1785450.46045634,-411424.48853987,1
-1785700.05621945,-411675.321493097,1
-1786075.15112046,-411799.867596427,1
-1786575.33845421,-411799.94323549,1
-1786825.11860623,-412049.959906889,1
-1787574.45953245,-413175.486966633,1
-1787699.74443609,-414675.191732943,1
-1788699.95690114,-415549.79976083,1
-1789198.99545099,-416549.721917701,1
-1789700.32835168,-416549.869912246,1
-1789949.72702243,-416799.882610319,1
-1790574.56465405,-416799.59485447,1
-1791075.60143133,-416924.268707608,1
-1792074.95609851,-418050.535211179,1
-1792554.09889459,-421978.890106252,1
-1793574.05768395,-423674.896299678,1
-1793949.80443046,-423925.070953939,1
-1794575.22812193,-424425.098595107,1
-1794950.02429973,-424800.454697901,1
-1795450.22575031,-425050.120748532,1
-1796449.62927054,-425050.273172067,1
-1796824.56686615,-425425.002434608,1
-1797200.3474813,-425425.015199161,1
-1797575.31875432,-425049.710338913,1
-1798324.96873201,-425175.389392882,1
-1798574.65834846,-424924.907397844,1
-1800074.83880164,-424800.548133236,1
-1800699.91839929,-424174.566019492,1
-1801199.91880263,-424300.447488337,1
-1801574.49543399,-424050.415566356,1
-1802199.96625597,-424175.349486694,1
-1802575.83773062,-424300.295449073,1
-1802700.8175168,-424799.947906099,1
-1803199.88486618,-424549.567773878,1
-1803699.92539899,-424675.410196037,1
-1804325.34904933,-425549.995188313,1
-1804824.88181287,-425799.733612189,1
-1805074.74853017,-426049.498868244,1
-1805700.34980216,-426800.324197986,1
-1806574.67444434,-426549.808924558,1
-1808075.18889122,-426550.289636609,1
-1808324.61389029,-426174.991701849,1
-1808824.90927214,-426300.016942774,1
-1809449.64667384,-426424.873125152,1
-1809950.0266948,-426675.082820773,1
-1811076.25818228,-427300.035498078,1
-1811200.13345909,-427925.073028672,1
-1811825.13472448,-428549.615868982,1
-1812325.37008728,-428675.071318285,1
-1812449.9495688,-429174.499825588,1
-1812824.75141018,-429175.556059385,1
-1813075.31198709,-429675.464407518,1
-1813700.13199733,-430050.04951848,1
-1814825.39012913,-430174.947889787,1
-1815075.12063418,-430674.254195601,1
-1815699.95706172,-430549.768919469,1
-1816074.9096602,-431049.42022843,1
-1816450.8390152,-431174.418244799,1
-1816700.0979388,-431675.180269769,1
-1817824.8803958,-431674.45470274,1
-1818325.93624977,-431675.782882268,1
-1819324.70728714,-432674.5580481,1
-1819950.20423972,-433049.667107959,1
-1820825.91880132,-433050.022785459,1
-1821325.07131688,-433550.043431336,1
-1821824.95889293,-433425.011986825,1
-1822325.04376212,-433800.385431497,1
-1822824.67043218,-434049.613437564,1
-1823199.91131054,-434049.69084724,1
-1823450.22849119,-434300.175594625,1
-1823824.65793849,-434300.047816583,1
-1824450.22178697,-434674.92714214,1
-1824574.26372129,-435049.56374633,1
-1824950.10479521,-435175.134206014,1
-1825449.79935342,-435799.89187418,1
-1825826.2523072,-436174.508719488,1
-1826950.30803142,-436175.60219649,1
-1827950.09330127,-436175.547086121,1
-1828575.34910904,-435675.235129081,1
-1830324.72906157,-435049.580296747,1
-1831074.98992898,-435300.037612271,1
-1832074.77862632,-435050.09660249,1
-1832074.46709247,-435425.268294397,1
-1832449.65137797,-435425.759331694,1
-1832825.10840905,-435300.461724271,1
-1833449.49687799,-435300.20218272,1
-1833949.57100384,-434675.010669314,1
-1834700.01966706,-434800.241218298,1
-1835075.15210908,-434300.765599259,1
-1835449.83083169,-434424.540466347,1
-1835950.27507678,-434425.26600536,1
-1836074.74458036,-434049.916676309,1
-1837103.07061034,-433741.856904873,1
-1838591.83924572,-433049.401168034,1
-1839825.45681102,-430425.630322898,1
-1840574.97030369,-430174.989676401,1
-1841450.11126865,-429299.76090666,1
-1842325.75039467,-429174.905275447,1
-1842825.00984189,-428049.617487056,1
-1843825.1325321,-427799.611406106,1
-1844199.94031646,-427424.918092251,1
-1846063.63625739,-423789.000303286,1
-1845952.26903597,-422465.846767574,1
-1845326.96640454,-421216.117408516,1
-1845325.04885255,-419925.255472732,1
-1839452.17465253,-420140.412316581,1
-1832261.22537303,-420111.061503195,1
-1827946.65580533,-418731.573274067,1
-1823866.89274472,-419289.238728396,1
-1818935.95609592,-419113.133848081,1
-1815942.17313058,-418526.117580367,1
-1812654.88203138,-417234.681791397,1
-1809132.7844251,-414769.213466998,1
-1803908.33964245,-407607.615000887,1
-1802440.79897316,-401678.750696976,1
-1802205.99246607,-397804.443330064,1
-1801149.36318419,-394986.765245037,1
-1799888.43916443,-392367.923050159,1
-1799623.12088813,-391816.877399381,1
-1799505.71763459,-386064.117975784,1
-1799505.71763459,-381602.794341158,1
-1800327.54040939,-378667.713002588,1
-1801340.1434712,-374720.028602212,1
-1803101.19227434,-374250.41558804,1
-1803819.86136295,-371571.739894136,1
-1805038.34595779,-367030.115495158,1
-1806623.28988062,-360749.041430619,1
-1807562.51590897,-357285.645451106,1
-1807679.91916251,-355289.790140879,1
-1808208.23380345,-353293.934830651,1
-1809734.47609951,-348597.804688939,1
-1811612.92815619,-344664.795695256,1
-1811495.52490265,-339146.842778744,1
-1809440.96796565,-332278.752446491,1
-1809323.56471211,-326878.202783522,1
-1810086.68586014,-324941.049100066,1
-1812493.45255776,-319129.588049698,1
-1813784.88834673,-314668.264415071,1
-1812669.55743808,-309678.626139503,1
-1810732.40375462,-303632.358582049,1
-1810145.38748691,-298994.930067108,1
-1810260.03980193,-292681.59111266,1
-1808617.41999051,-284245.715040709,1
-1807653.81905642,-279557.661106366,1
-1803583.24526896,-279500.215904248,1
-1797759.34423814,-269350.608547552,1
